feature_id,coefficient
cg08461397,1.27640342738827
cg03966449,1.15636480045563
cg00574958,1.15169120921273
cg03819713,0.969649991842786
cg17901584,0.893294700975845
cg06933816,0.875556091553238
cg21420474,0.693048548983662
cg25732961,0.671532422779935
cg15107724,0.651153977747209
cg05484949,0.571967642742066
cg08577384,0.492847385676498
cg12437873,0.47472160132151
cg20396385,0.465160272764814
cg02075454,0.460696491388999
cg02311374,0.446317324563996
cg06767142,0.43104447356457
cg11082362,0.430081590581691
cg20493718,0.42243226425299
cg00467244,0.406691965698092
cg03477609,0.373255489810002
cg24730871,0.368156529824829
cg04330884,0.352875142535032
cg13676763,0.344762403493054
cg10166888,0.343714022891593
cg01930746,0.341357951635565
cg23839792,0.329007026570301
cg02071579,0.319257066017354
cg06572420,0.306514701655781
cg24002003,0.305745486187792
cg15037541,0.294247588036282
cg27106643,0.291957334077294
cg22171829,0.288608487961108
cg05119988,0.275008870067638
cg00948664,0.274215862506306
cg22911054,0.268192024026106
cg14559212,0.261780091999231
cg22078869,0.245556620227255
cg22381454,0.244550636412508
cg04301102,0.241977313491224
cg25360929,0.241600137458531
cg14483667,0.226339580151387
cg15996284,0.224351664721097
cg22017213,0.212573361517741
cg02560388,0.199368519293617
cg16293484,0.197176858966691
cg23690804,0.191881501901001
cg26612409,0.1913079509557
cg13261536,0.190801213910744
cg22479710,0.178266039265574
cg21557875,0.174259456355802
cg05946118,0.171361089889941
cg04392284,0.167947162759329
cg03173502,0.166719066282124
cg03945948,0.162084528379767
cg17501210,0.161501950859664
cg12551567,0.160853517891164
cg09580592,0.160584090133988
cg04944536,0.159589245490552
cg05073386,0.158316356625072
cg14308466,0.157545797010858
cg15282973,0.156606624411415
cg19190217,0.156062601386177
cg14101959,0.152452961648954
cg23503796,0.151450525092569
cg26456554,0.150994542516283
cg16057915,0.146220279673645
cg08635685,0.144334802430363
cg26517679,0.142639689417222
cg07244319,0.141776054026423
cg15564619,0.140339423045672
cg12453504,0.139750093901281
cg02613418,0.137887518707314
cg05575921,0.137762407109375
cg24780865,0.135881941533169
cg01986630,0.135421127377198
cg26161057,0.134718534970969
cg01231543,0.134259885547072
cg14472025,0.133476389337315
cg17400113,0.133301562070662
cg23181900,0.133260574928356
cg22746421,0.133102032444654
cg08419567,0.131905494056466
cg06599908,0.13157618941083
cg19446790,0.129691023010986
cg14658867,0.127946576074182
cg16196274,0.126928661973587
cg12723292,0.124178765529448
cg23532300,0.123149920494576
cg09365533,0.12225757496353
cg08363339,0.121737901007797
cg05507490,0.121242868537315
cg14681207,0.120967058921602
cg14019695,0.120428151045479
cg08357827,0.118515377931021
cg22198179,0.114639904250275
