feature_id,coefficient
cg16113793,3.8625483319525
cg15970375,2.52826227411482
cg16057915,2.16607730200018
cg01503881,1.76813970638748
cg02650017,1.65518812978743
cg08174504,1.38511696146099
cg19613400,1.19482266345089
cg15537269,1.08302178072842
cg08033031,0.993051680580785
cg27078522,0.985226080574563
cg15804767,0.929505323377421
cg27118035,0.908717333246767
cg03440556,0.798785541672201
cg05926784,0.795898199929593
cg24011637,0.76658650754085
cg25215890,0.758911865777791
cg16298547,0.746899933597466
cg05322916,0.699208055723436
cg10785793,0.673698557968427
cg15348839,0.646053254640731
cg20060185,0.640179059239735
cg10747118,0.622537311715129
cg02402946,0.575473925289542
cg00107782,0.57032023491977
cg17301216,0.523569041118486
cg22857025,0.501258511793617
cg27020362,0.493123393060248
cg26516004,0.493021030666479
cg21376883,0.492244580741794
cg13215995,0.487301456214803
cg11145772,0.468787869508348
cg15020732,0.46759952862078
cg11745092,0.465055571659656
cg04900872,0.440557365569302
cg17132148,0.435111657789714
cg23263057,0.41835219964578
cg13676763,0.413059909716118
cg07872373,0.401222336419144
cg27530704,0.400226644425238
cg08619102,0.398160891876574
cg13690280,0.385162557391271
cg22904711,0.384194872668209
cg16145216,0.378257703596438
cg01225779,0.369970620473366
cg18199434,0.36848766370391
cg24713122,0.354416951373904
cg22378459,0.350765579035006
cg24748746,0.341474979556309
cg00356499,0.338179878020101
cg10941445,0.332015523109661
cg16340422,0.331893261915127
cg20115802,0.326657686665222
cg06982805,0.307427505301532
cg07279557,0.304601379080489
cg05922723,0.299901659954555
cg24060527,0.297542148472512
cg25477813,0.29147274677799
cg18349022,0.287779003637191
cg16453901,0.279690564639773
cg21261158,0.270650371399144
cg16111924,0.266678173555876
cg14107488,0.265795365916805
cg23305365,0.257639915836583
cg15632936,0.255496998625721
cg27526518,0.254394142519683
cg12500951,0.243714839309777
cg03497652,0.234209475354507
cg18805182,0.231168638910239
cg00829990,0.22289741138228
cg14728380,0.218115696630754
cg04794430,0.217847684055095
cg07178550,0.216302947054176
cg00052433,0.215344119634037
cg06135765,0.213457860295185
cg27619353,0.207985923953127
cg18996808,0.207700215669566
cg14330293,0.205139749978054
cg20705392,0.199623334268224
cg08793894,0.193890909836078
cg01756461,0.184832017639732
cg19349369,0.184782040569416
cg02215171,0.184448225971951
cg26821196,0.18267140068282
cg18538958,0.181813888193639
cg10071690,0.181738831453527
cg07907506,0.181506532519717
cg00495693,0.179916798532411
cg16315334,0.177868201204668
cg00650795,0.176909205787032
cg24647820,0.170578681921356
cg02756939,0.166649969013133
cg24246705,0.165815247113171
cg23934351,0.165604562023124
cg06871736,0.164771770491748
cg18229196,0.164701244878323
cg07014020,0.161646524850376
cg17681447,0.161286720897397
cg21809155,0.159486466845809
cg07482451,0.156960509140784
cg27531336,0.148568073233536
cg13105766,0.146251045592669
cg18032812,0.145463178455628
cg20169823,0.143276542769825
cg25256099,0.13844997086885
cg24517323,0.138086231512645
cg17740434,0.137424696689077
cg23771956,0.131393771588837
cg17275074,0.130000991608826
cg23365097,0.129119646801963
cg06091647,0.128325000658013
cg12394168,0.126528225825461
cg00791851,0.125794187052274
cg18697348,0.123484639935965
cg22451356,0.122691014273372
cg09074113,0.113281981754258
cg05864010,0.11311814288687
cg11637682,0.112815729059862
cg25312970,0.112347049791597
cg02403541,0.111459474831376
cg24672014,0.110751376585582
