feature_id,coefficient
cg03005261,0.472261336225179
cg21637050,0.273176466572617
cg16728516,0.231879544796418
cg14267725,0.208906953883942
cg06500161,0.182254958386777
cg04804648,0.127619143373751
cg18909879,0.089367032983302
cg25921813,0.086271759314593
cg21020089,0.085199993273695
cg16284674,0.074404637032499
cg15092239,0.061605946152232
cg07769588,0.057955855868131
cg07215298,0.05371893851313
cg09249494,0.052132178217497
cg10474597,0.05174638442251
cg11832534,0.048843988770759
cg25110523,0.047727362244281
cg04453364,0.046122852469086
cg19519737,0.043070031617428
cg18515624,0.041540410869002
cg18054578,0.035366802518765
cg18011760,0.031548377731388
cg08563994,0.03033103817167
cg01616956,0.029633038763442
cg02079413,0.027558292220603
cg06192883,0.026697693528086
cg15132749,0.024433462163139
cg22669566,0.023988847205433
cg25349939,0.02321339425957
cg04816311,0.022020271776674
cg26971585,0.022016444982553
cg13414444,0.020170790634668
cg02459416,0.020112493520086
cg15512289,0.019652695070841
cg15551881,0.019343625488517
cg02339083,0.018764361547471
cg21935981,0.018481306702151
cg09132473,0.017029016287621
cg26325791,0.016934785591593
cg24009074,0.015715870622639
cg18194850,0.015594041744357
cg10107671,0.014862398805093
cg10928544,0.014771223678199
cg14656657,0.014736903943433
cg02417857,0.014546309429701
cg02544829,0.014516301788352
cg07728579,0.01441949655539
cg27619353,0.013035016474988
cg02716317,0.011889822741589
cg06534208,0.011250920751745
cg08082792,0.010831556284037
cg07769421,0.010654515358742
cg14628343,0.009798769346488
cg01101459,0.009398386789959
cg25037335,0.009003648256415
cg03663120,0.008974940465784
cg23761815,0.00851038782408
cg17159699,0.008452721620032
cg06022942,0.008146862000516
cg11468085,0.00791409059012
cg26522297,0.007612997599034
cg13985817,0.00693705045956
cg19918549,0.006213648027035
cg07729082,0.005855275898611
cg25604594,0.005731494609671
cg17908602,0.005573890243258
cg08836375,0.005292423207928
cg16495581,0.005157354895497
cg14127188,0.005079641790516
cg16627650,0.004707311939842
cg10104252,0.004490650504452
cg08864105,0.004145376351905
cg22159421,0.004053765129399
cg24430034,0.003754874355773
cg01962183,0.003551541403678
cg06133097,0.003515341242263
cg23744638,0.003485413693963
cg06048436,0.003388239012817
cg20793665,0.0032468640018
cg23737927,0.003180593365457
cg14265537,0.003054976761346
cg12893697,0.002784194392458
cg19328828,0.002488002006762
cg19827875,0.002382439301056
cg16336248,0.002315647266795
cg26009192,0.002256920631542
cg20485607,0.001865024773415
cg07366506,0.001754534206761
cg16688500,0.001621786896461
cg09774931,0.001344727834034
cg19352726,0.001302260797513
