feature_id,coefficient
cg24576270,16.1998615781733
cg25158622,1.579182242605
cg06500161,1.33975508625467
cg26033520,1.20627001601643
cg18615457,1.16961202471342
cg10993470,1.165607126103
cg19250790,1.06232837455742
cg09177238,0.975594459840711
cg22813794,0.97404097999694
cg01511534,0.944157498336058
cg01559436,0.87158568995798
cg22488164,0.842082790100017
cg05391946,0.823315262185406
cg09503194,0.810034135171127
cg14697880,0.797092378235888
cg06136443,0.788967648076786
cg14545305,0.778300802089697
cg26955383,0.770460962315452
cg26800462,0.750039410375555
cg08854185,0.729910399420569
cg14891022,0.720671410531536
cg23719318,0.695870406429427
cg12332083,0.657351428789638
cg02150767,0.64281447681835
cg08864105,0.637154211087249
cg11770080,0.606992275743486
cg12422930,0.600265383584091
cg06898549,0.598377318098002
cg03546163,0.577243391752846
cg26245667,0.569227529930328
cg18078387,0.558914646548577
cg26573274,0.527428403020044
cg11927233,0.507958998601592
cg10427040,0.50671455479472
cg07023867,0.486734180231959
cg22881941,0.478274156394939
cg06017559,0.458084309245794
cg25170997,0.445559922787832
cg04816311,0.444280995225172
cg10927968,0.426295580251993
cg00903584,0.418157064337062
cg16871994,0.41260813693291
cg03178691,0.402173477245534
cg17140673,0.401473489180596
cg01242196,0.399672757445327
cg23144445,0.399563430357735
cg18004262,0.386621222665685
cg08157575,0.356053051947516
cg15674129,0.354344261275976
cg00043004,0.346128003041767
cg09442489,0.340029449354991
cg21718229,0.333344028686108
cg00908766,0.322918643863491
cg14964327,0.317162641381448
cg13702357,0.314611640029135
cg16268380,0.304425582414448
cg20055230,0.301734236521831
cg19197744,0.300917285249593
cg06704969,0.295630794986095
cg14957904,0.292744138422499
cg13794588,0.292409364898989
cg07104958,0.289674553381574
cg07277038,0.283595355542544
cg17730048,0.28358836060027
cg24033491,0.281997530231905
cg14240768,0.281904083749622
cg02045948,0.265156100877542
cg05022301,0.263438855261855
cg17981101,0.258321930155811
cg17180443,0.248615540194881
cg10663408,0.24849052663131
cg26374154,0.244269501464947
cg08447792,0.243143361858583
cg00512917,0.238512403093588
cg20966270,0.235917252358943
cg02823783,0.23563585792545
cg05670596,0.23501702759903
cg13169073,0.233246173166746
cg22012981,0.233054917515464
cg01959050,0.225606479944827
cg27047406,0.223622648869403
cg22185977,0.223494392548366
cg13167372,0.221032137715426
cg02794779,0.220874749671065
cg19519737,0.219942308710682
cg26832552,0.218236957216668
cg09277749,0.217663578123764
cg18475969,0.215336431738545
cg00418071,0.214455878617259
cg16861241,0.212776744148825
cg06988336,0.203919404809726
cg07584959,0.200031206253684
cg21553980,0.196702561632192
cg10819350,0.195949345277745
cg23418671,0.189897321056578
cg10224581,0.189403269941176
cg03958744,0.181176440069135
cg10197263,0.17857478306748
cg16743070,0.177361985841051
cg04228827,0.17417944601339
cg02207686,0.173508496339273
cg17808866,0.159164056670495
cg21043727,0.155084382288408
cg03359964,0.151731618650647
cg24456340,0.151695015018008
cg24429337,0.14654408844663
cg14702231,0.14643413991321
cg13507563,0.14574727594622
cg12482092,0.139946177232642
cg14262937,0.13402955123986
cg20680265,0.132137600556327
cg04946910,0.131229096013359
cg22814023,0.129159118156932
cg22511877,0.128651261539991
cg25286482,0.125022791317377
cg19395684,0.123997478072321
cg15639842,0.123842236356955
cg19260430,0.123622148465181
cg27222669,0.122836482205117
cg23977011,0.119594722706296
cg00326464,0.116792017550474
cg12236088,0.115060509436278
cg13773741,0.104041669834782
cg26127836,0.103767882553802
cg23646360,0.101163442695604
cg08425203,0.101121905038771
cg12180191,0.095093508496296
cg04259358,0.095069036563957
cg03219838,0.094216164576292
cg13185413,0.09413880498594
cg04797252,0.094085711051819
cg02624129,0.090486717767192
cg11515089,0.088842933505845
cg06942649,0.086546512607695
cg21879513,0.086354009536714
cg04024827,0.085610505135595
cg14531093,0.085556856337229
cg07671805,0.083714144097733
cg22365240,0.083623381409069
cg23613051,0.083465768231783
cg16407699,0.082735688858801
cg18834058,0.08263546977763
cg23707590,0.078454202349328
cg14448919,0.07650245536033
cg06644256,0.076331570705371
cg11040181,0.076259645944908
cg24310133,0.075646500075838
cg00002190,0.074346176206211
cg24724587,0.073669528259891
cg07791160,0.070225433017571
cg09975683,0.066633242033059
cg06223736,0.066162361480498
cg13702222,0.064472163882888
cg23634134,0.060443617907953
cg20538228,0.057124598741368
cg15661251,0.056691493306483
cg12165772,0.056064636116881
cg06320134,0.055721003042027
cg20072528,0.055008471452409
cg19211931,0.054398743310684
cg16533147,0.051882698694556
cg18329931,0.050830019733296
cg25484139,0.050165959638066
cg15429214,0.047988705696875
cg26286839,0.04732354494169
cg13060531,0.046086825622596
cg26418147,0.041639368193422
cg00917413,0.040331455362596
cg14402017,0.039644843930254
cg19567193,0.03948072469621
cg27268835,0.039352596622335
cg16198908,0.039336397551114
cg24166814,0.038895121335847
cg13389502,0.038253240689672
cg07464977,0.037216531173582
cg03272225,0.037196762537242
cg07381973,0.03368185274584
cg27481708,0.032955122969225
cg23744638,0.032335514931921
cg10368128,0.032031482078593
cg20396053,0.031336214314596
cg09117114,0.028765270902095
cg26429499,0.02860916890974
cg16455401,0.02848017123273
cg01775612,0.028452947181604
cg07709606,0.028434215271454
cg10655041,0.02831552629252
cg23152235,0.027171935612128
cg24428877,0.027118653407736
cg04042468,0.025757594798771
cg24643922,0.0254718612999
cg18405544,0.024679529319186
cg02571201,0.023498117643081
cg20307385,0.020589693689101
cg26615853,0.019644754354709
cg15043384,0.018314741660346
cg01975495,0.016413425300463
cg18412431,0.01632717611494
cg02810304,0.015207329424395
cg14469019,0.011403689694983
cg15214448,0.00976906738384
cg19774425,0.009020566375817
cg07354738,0.008931428045713
cg27113326,0.006121302775126
cg00163372,0.004298220253264
cg23951171,0.003495449588714
cg03935359,0.003442824628638
cg06531573,0.002250454325837
cg19922871,0.000515447414047
cg14127188,8.1704031162163e-05
cg05058758,2.63007774653089e-05
cg26503877,-0.001674232274264
cg25402685,-0.001788886896027
cg02428792,-0.002906487627093
cg14897765,-0.003088878221188
cg04424544,-0.003906488815897
cg04896115,-0.003992369568914
cg01618914,-0.004309585100391
cg25751484,-0.005184861511861
cg10393598,-0.006080012932451
cg13424940,-0.00645545843386
cg00795791,-0.007721650219231
cg03027241,-0.010082649099161
cg24644436,-0.010541797913077
cg09664479,-0.011046366067771
cg19453488,-0.011285621299445
cg05124021,-0.012544915197745
cg16421616,-0.013145814665215
cg16496269,-0.014110241511958
cg16933626,-0.014960171093845
cg13332774,-0.015239719944414
cg21557875,-0.015999632004392
cg17118775,-0.017555523293138
cg13824500,-0.019087330874247
cg16616449,-0.020582047348609
cg17371170,-0.020594608115618
cg14459668,-0.021225132225061
cg09678939,-0.022237840073975
cg02093176,-0.023312025780669
