feature_id,coefficient
cg06807993,3.12531698820141
cg13244241,2.30084416547706
cg12047012,1.97265171929627
cg11902777,1.72063737418253
cg07063853,1.67604124570171
cg13213923,1.63693063271227
cg10953131,1.33014908646031
cg09991298,1.2093710635887
cg17519650,1.19083673615011
cg22750243,1.14784328559849
cg07384165,1.07335972503955
cg23475278,0.982680177287544
cg16699331,0.961870034154174
cg21871465,0.898302493049315
cg16697775,0.888346661780533
cg26960896,0.836303205197371
cg05124614,0.830137597104022
cg01145653,0.812086009980105
cg13808420,0.798901803340508
cg01962969,0.750141479763257
cg00871215,0.747948886367957
cg09969830,0.735051144501325
cg05575921,0.698390412293692
cg21566642,0.617131540298726
cg01904410,0.61362396596032
cg23244761,0.59476739791216
cg11977139,0.497054185129455
cg09188212,0.455059977521789
cg00459953,0.453324027908754
cg13042926,0.440925041121122
cg01121127,0.418184600682798
cg02537382,0.402943908584605
cg00552387,0.397958622498538
cg15344919,0.391258913416443
cg11336053,0.389200385109355
cg12950753,0.373418763562422
cg21048542,0.361344807408442
cg01062068,0.343270339525165
cg26224173,0.317479853153451
cg25630794,0.317179149878495
cg20270172,0.315887085195356
cg15782153,0.309691733350014
cg08992360,0.298370604525716
cg08564661,0.28195268457948
cg23237314,0.274848227153707
cg26554646,0.27320712485153
cg04360080,0.273157087593897
cg24495257,0.272594164058026
cg21929464,0.267698940803794
cg02491905,0.252792751326111
cg14179389,0.244479672466329
cg15712057,0.24440011295619
cg18554736,0.237211369872369
cg24717024,0.23649226879091
cg24838345,0.230048619428265
cg09387486,0.229093992120772
cg06189175,0.223033052028286
cg16212298,0.214026853486051
cg18955367,0.213313145526779
cg21977234,0.210343211513501
cg27081346,0.206862350794157
cg19394169,0.206147334017711
cg06644428,0.193975839726829
cg00871381,0.193949915484825
cg23361275,0.175835676715538
cg05241355,0.171240938610465
cg09830455,0.156956133099703
cg19021328,0.154862806560348
cg00340052,0.14721962815751
cg24960291,0.143996114515169
cg21345949,0.140278070622021
cg07148896,0.136996683483158
cg08360281,0.13087286116708
cg05670004,0.128495042047164
cg04563195,0.125411273360211
cg10497884,0.117178651062419
cg25672142,0.113753466612068
cg02399249,0.110866978573311
cg02113429,0.10818134261586
cg05000275,0.106816889729053
cg10583382,0.106814524651728
cg23111338,0.103450288298226
cg04788957,0.099840059453464
cg08206881,0.091595512870829
cg06921011,0.090689234687841
cg03533294,0.089557821551744
cg22935921,0.088579151904642
cg23539034,0.08846222822498
cg05913257,0.086552668872389
cg09414983,0.084875905658581
cg13636952,0.084839324829119
cg08548559,0.07972576018262
cg09219402,0.078551340536453
cg18537071,0.077593979466494
cg10144400,0.075562724202679
cg16789230,0.068337649287847
cg24592370,0.068031577700563
cg14140673,0.06800111116023
cg14466863,0.067883064849725
cg03287936,0.067408731045419
cg19706803,0.066584465188854
cg08112740,0.066440944005403
cg03534375,0.066234146221841
cg14106680,0.065899517757259
cg05176716,0.06479429694483
cg23083277,0.064482717299497
cg21929183,0.064250962115931
cg18187198,0.063063423605763
cg18558073,0.059709384574962
cg13110283,0.057555687136989
cg26224354,0.057518681680192
cg00074818,0.056303830613925
cg07313589,0.055794619429897
cg02085507,0.055376046951074
cg06044756,0.054368402547385
cg23276120,0.053112631218144
cg26889659,0.052475196646986
cg26175789,0.051458166287056
cg00640053,0.049813555510721
cg11065385,0.049346631495442
cg26962439,0.048471568924906
cg25666233,0.048442720077067
cg05868942,0.047300317193127
cg23371584,0.046803822315275
cg06679334,0.040017546595319
cg14741691,0.039486680024746
cg04491321,0.037350284287226
cg01079860,0.033422570706831
cg17628894,0.032419774553564
cg10797920,0.029941614064199
cg10023862,0.028543375802739
cg25553466,0.028367455512856
cg19265998,0.025250749195881
cg01628905,0.023830192666063
cg23328404,0.02376659897169
cg15731053,0.023615949905424
cg17526301,0.021205886976524
cg25625370,0.020178572678557
cg01550828,0.019373950186856
cg05157625,0.018512986771053
cg19721055,0.017877647255954
cg15825916,0.017578067324108
cg07910460,0.016703993896307
cg03979510,0.01649399028161
cg09152853,0.015462868154375
cg21871883,0.014769552865651
cg08068296,0.012761654186987
cg14906510,0.010562055514044
cg16719517,0.009309767709605
cg10773670,0.009125173684795
cg18229049,0.007987254224812
cg19547293,0.007943607667003
cg03766449,0.007750544382708
cg12335110,0.007736701585851
cg10792923,0.006726601679863
cg16131766,0.006066745107761
cg14074970,0.005202837612792
cg23011516,0.002923007409897
cg00336149,0.00152151396702
cg11095122,-0.000948158760269
cg01821018,-0.001720723475785
cg11466708,-0.00249983316093
cg10481560,-0.002728449169019
cg11203293,-0.003673480855292
cg20923245,-0.004308495368238
cg24694246,-0.004537958986156
cg26229752,-0.005515045118329
cg25242471,-0.006119607124182
cg05304729,-0.006251375386779
cg20980926,-0.007364444489095
cg06884495,-0.009439365605174
cg02666610,-0.009855074749399
cg17463745,-0.010653230089272
cg09140531,-0.011639411097207
cg05902884,-0.013329613239382
cg10380233,-0.016180088788517
cg09698465,-0.01846848273666
cg01339183,-0.019268409003601
cg00965168,-0.019822663452955
cg23754382,-0.019857940871942
cg21223341,-0.020892613410768
cg06190547,-0.023291570466684
cg13696300,-0.024360809132724
cg20218073,-0.02571552953388
cg15124303,-0.025968356687551
cg02379107,-0.026744108627374
cg07796016,-0.027094423567826
cg25067242,-0.027787611437265
cg09313258,-0.028514538879682
cg24800175,-0.028756242791759
