feature_id,coefficient
cg26832552,1.87027436936261
cg19631443,1.75346822794544
cg17901584,1.7346389559439
cg01185855,1.5488748030758
cg16000331,1.44527303662724
cg09984392,0.911082062643009
cg25739715,0.842405435374309
cg05119988,0.60700928541603
cg05922723,0.577074414044389
cg20113693,0.555421902770491
cg19201009,0.503527370849103
cg07839457,0.498492385833727
cg02901884,0.470432158414224
cg02823783,0.470009157179365
cg03281139,0.427836625465113
cg16533147,0.416852777614356
cg03639897,0.390847723411362
cg08912317,0.378266536522015
cg06572420,0.363392348909593
cg03443112,0.360924043560203
cg00448707,0.354301768929266
cg00917847,0.337951087801389
cg22813794,0.320122283504745
cg00908766,0.319364855899459
cg01634275,0.31172274162033
cg23594461,0.311707335055302
cg04254198,0.308392314199419
cg12054453,0.304752182619218
cg01242196,0.286292535714595
cg26500914,0.269395728210041
cg23900422,0.244549783590925
cg05541367,0.237908615383777
cg09373015,0.235701026447621
cg18997433,0.232957662293739
cg23815491,0.223854465016204
cg13899478,0.222517246002672
cg03826642,0.212256025665298
cg09978077,0.191862115489885
cg15727287,0.180346669739153
cg00373376,0.176757961007812
cg10249997,0.167523233738
cg02320083,0.132908452985757
cg01959050,0.130448815147642
cg26337020,0.126733696460005
cg18998321,0.12635734445908
cg22062555,0.124733893932701
cg01115389,0.119572812494035
cg21926612,0.109879908486469
cg26769927,0.109757495963319
cg26644049,0.109456920611649
cg07281125,0.108735093369891
cg01041239,0.108323168065045
cg13435263,0.098629815696996
cg02749887,0.098328036113188
cg15148918,0.091301667310563
cg13423098,0.089875411067717
cg26744056,0.084473157788765
cg22935921,0.081494498094107
cg11739633,0.079996845414665
cg08864105,0.079945302775296
cg19495969,0.078074668899191
cg18779601,0.07610760794814
cg07085632,0.074671650917292
cg05137443,0.070836751802916
cg07552087,0.0651492277352
cg20421482,0.061512426810664
cg27209741,0.06001156513712
cg07671805,0.056896979150345
cg05512200,0.055137099073792
cg17107156,0.054906272213704
cg25765464,0.052035446872551
cg05845533,0.047194868938863
cg22425359,0.044419785369477
cg05780543,0.042745826780187
cg06565641,0.042612578236908
cg16411857,0.040727814793962
cg16877615,0.040664325638596
cg26141173,0.037896298969416
cg19037007,0.037605390109984
cg17540192,0.03191466563486
cg00914384,0.029973701368968
cg07871442,0.027296042662183
cg27266060,0.027064645722275
cg14768256,0.025403186697108
cg25242471,0.022541652954489
cg01243312,0.021716762090779
cg05122437,0.021446712259289
cg12897067,0.019775203900058
cg11848748,0.017881916331277
cg08934126,0.016679483464265
cg17974166,0.015239376542794
cg23613051,0.012498721263862
cg05852052,0.012494789624346
cg06118351,0.01173470743434
cg05306310,0.011725382019117
cg06679494,0.01066689672984
cg07676517,0.01057654769171
cg25325723,0.006863596020994
cg25597117,0.006499931430177
cg11132536,0.005090426419411
cg18535611,0.004086012553591
cg03995300,0.000848582521487
cg03426198,-0.001539217010962
cg17371170,-0.002096827007093
cg00388605,-0.002671739622365
cg24669602,-0.005584009552233
cg16133681,-0.005866860316327
cg05729249,-0.009128766739011
cg27404186,-0.009738611621957
cg02376282,-0.011330597698809
cg18789547,-0.014803345003703
cg07109358,-0.018853051362073
cg07955995,-0.018988045148794
cg03641066,-0.021629948917349
cg14662585,-0.02638422315097
cg07015784,-0.031404659412189
cg27269488,-0.031961427333646
cg21869046,-0.033859429026331
cg27557134,-0.03901940844095
cg16214653,-0.041795343341266
cg20336809,-0.043707810460336
cg16171105,-0.044755586455387
cg24810594,-0.045960731030161
cg08036553,-0.046757946903751
cg06580371,-0.047421898469294
cg23939865,-0.048831184806268
cg05061450,-0.048936540295188
cg21780326,-0.049102975790821
cg15798837,-0.05281289716526
cg27113091,-0.05676301273139
cg10551270,-0.05678516180503
cg06759629,-0.059693398211897
cg26657240,-0.063150358394001
cg04164190,-0.063260137134108
cg15376007,-0.070029273914999
cg19761640,-0.071286948400878
cg13455700,-0.074270790747548
cg08902683,-0.078530471125701
cg26102435,-0.078756479474735
cg16007541,-0.080954739276508
cg00689492,-0.083273137422832
cg06153927,-0.084244061100975
cg26685941,-0.08511964807256
cg02444300,-0.088394836758717
cg15471501,-0.092009966299763
cg08230059,-0.097846681541936
cg11176990,-0.102472195446931
cg26383138,-0.110847532258608
cg21033440,-0.117635104372022
cg08517131,-0.119408914132431
cg15234946,-0.122466045652847
cg10409131,-0.130775369975017
cg07219494,-0.132622305085989
